,player_ID,age,height,weight,intl_rep,pace,pace_sprint_speed,drib_balance,drib_reactions,drib_composure,pass_vision,def_heading,phys_jumping,phys_stamina,phys_strength,phys_aggression,gk_speed,gk_kicking,weak_foot,skill_moves,price_ps4
5271,385,31,171,71,3,74.0,74.0,92.0,80.0,78,72.0,68.0,92.0,84.0,76.0,89.0,41.43985355648535,63.61035564853557,4,2,750.0
5272,11122,23,180,68,1,74.0,74.0,80.0,54.0,54,54.0,51.0,73.0,73.0,61.0,61.0,41.43985355648535,63.61035564853557,3,2,200.0
5273,9580,25,185,76,1,64.0,67.0,58.0,62.0,59,54.0,63.0,80.0,65.0,60.0,68.0,41.43985355648535,63.61035564853557,3,2,550.0
5274,17478,27,182,80,1,52.0,53.0,63.0,56.0,65,61.0,60.0,73.0,46.0,72.0,61.0,41.43985355648535,63.61035564853557,2,2,450.0
5275,16968,27,182,76,1,73.0,72.0,68.0,79.0,72,77.0,54.0,71.0,71.0,73.0,71.0,41.43985355648535,63.61035564853557,2,4,500.0
5276,17135,24,187,85,1,53.0,53.0,42.0,66.0,60,44.0,74.0,64.0,69.0,82.0,76.0,41.43985355648535,63.61035564853557,3,2,2100.0
5277,3064,23,192,80,1,69.0,69.0,44.0,70.0,65,50.0,77.0,72.0,67.0,71.0,66.0,41.43985355648535,63.61035564853557,2,2,4400.0
5278,4442,23,175,70,1,83.0,83.0,79.0,64.0,59,61.0,68.0,41.0,55.0,58.0,40.0,41.43985355648535,63.61035564853557,4,4,750.0
5279,10349,26,168,65,1,74.0,75.0,90.0,56.0,57,65.0,52.0,75.0,75.0,53.0,63.0,41.43985355648535,63.61035564853557,3,2,750.0
5280,6033,22,175,70,1,76.0,76.0,69.0,62.0,70,71.0,41.0,59.0,69.0,61.0,45.0,41.43985355648535,63.61035564853557,3,3,300.0
5281,19611,31,188,82,4,69.76604653945085,69.0,54.0,85.0,61,30.0,10.0,74.0,41.0,43.0,31.0,72.0,76.0,1,1,228000.0
5282,9296,23,183,73,1,79.0,79.0,74.0,51.0,48,58.0,40.0,63.0,71.0,49.0,26.0,41.43985355648535,63.61035564853557,3,3,200.0
5283,10429,26,182,78,1,68.0,68.0,70.0,63.0,65,58.0,62.0,59.0,61.0,71.0,54.0,41.43985355648535,63.61035564853557,2,3,200.0
5284,3364,29,187,70,1,69.0,69.0,64.0,70.0,69,54.0,65.0,74.0,79.0,75.0,75.0,41.43985355648535,63.61035564853557,3,2,1000.0
5285,16199,21,177,70,1,76.0,74.0,87.0,68.0,65,50.0,58.0,62.0,59.0,59.0,55.0,41.43985355648535,63.61035564853557,3,2,700.0
5286,17445,26,176,69,1,77.0,74.0,71.0,59.0,61,56.0,51.0,61.0,71.0,61.0,55.0,41.43985355648535,63.61035564853557,2,2,200.0
5287,16525,23,185,75,1,77.0,75.0,61.0,62.0,44,51.0,73.0,76.0,85.0,79.0,32.0,41.43985355648535,63.61035564853557,3,2,200.0
5288,17064,20,185,75,1,75.0,76.0,64.0,66.0,68,52.0,71.0,73.0,69.0,74.0,70.0,41.43985355648535,63.61035564853557,3,2,450.0
5289,20672,27,188,78,1,64.0,64.0,51.0,65.0,73,64.0,74.0,74.0,66.0,72.0,83.0,41.43985355648535,63.61035564853557,3,3,400.0
5290,569,33,180,76,2,76.0,75.0,79.0,82.0,84,76.0,34.0,32.0,85.0,69.0,79.0,41.43985355648535,63.61035564853557,4,5,750.0
5291,11880,21,169,66,1,67.0,65.0,88.0,57.0,52,62.0,42.0,48.0,38.0,33.0,47.0,41.43985355648535,63.61035564853557,3,3,1000.0
5292,19259,32,184,78,1,42.0,45.0,58.0,70.0,71,47.0,79.0,78.0,74.0,83.0,82.0,41.43985355648535,63.61035564853557,3,2,14500.0
5293,20333,27,178,76,1,74.0,75.0,67.0,67.0,62,72.0,56.0,84.0,83.0,65.0,67.0,41.43985355648535,63.61035564853557,3,2,11000.0
5294,15539,30,191,89,2,63.0,67.0,49.0,72.0,77,56.0,87.0,73.0,73.0,90.0,91.0,41.43985355648535,63.61035564853557,3,2,22500.0
5295,9252,29,190,79,1,69.76604653945085,48.0,40.0,64.0,28,40.0,15.0,40.0,36.0,72.0,18.0,48.0,59.0,2,1,400.0
5296,5222,31,186,80,1,59.0,59.0,48.0,65.0,42,33.0,66.0,75.0,71.0,84.0,50.0,41.43985355648535,63.61035564853557,3,2,200.0
5297,12290,26,181,78,1,73.0,73.0,78.0,55.0,61,65.0,45.0,33.0,69.0,58.0,54.0,41.43985355648535,63.61035564853557,4,2,1200.0
5298,10883,26,178,66,1,75.0,76.0,81.0,66.0,50,49.0,45.0,36.0,53.0,47.0,54.0,41.43985355648535,63.61035564853557,3,2,200.0
5299,13473,38,175,69,1,38.0,41.0,69.0,62.0,52,39.0,57.0,58.0,34.0,63.0,57.0,41.43985355648535,63.61035564853557,3,2,200.0
5300,6449,35,190,81,1,49.0,49.0,47.0,60.0,55,43.0,68.0,60.0,77.0,79.0,83.0,41.43985355648535,63.61035564853557,2,2,1500.0
5301,6306,30,184,85,1,66.0,65.0,62.0,62.0,62,60.0,70.0,75.0,73.0,72.0,70.0,41.43985355648535,63.61035564853557,3,2,200.0
5302,985,30,169,63,1,83.0,79.0,93.0,67.0,76,74.0,41.0,63.0,77.0,51.0,49.0,41.43985355648535,63.61035564853557,3,3,2700.0
5303,6072,21,172,65,1,83.0,83.0,84.0,59.0,62,64.0,40.0,54.0,61.0,55.0,33.0,41.43985355648535,63.61035564853557,5,4,6000.0
5304,20860,28,189,86,1,70.0,77.0,67.0,78.0,87,48.0,73.0,70.0,87.0,91.0,63.0,41.43985355648535,63.61035564853557,3,2,11000.0
5305,12469,24,180,68,1,52.0,52.0,69.0,54.0,45,29.0,51.0,76.0,57.0,68.0,68.0,41.43985355648535,63.61035564853557,3,2,200.0
5306,18428,25,189,77,1,61.0,62.0,71.0,60.0,56,59.0,66.0,61.0,73.0,87.0,84.0,41.43985355648535,63.61035564853557,3,3,1900.0
5307,7974,29,183,76,1,78.0,78.0,53.0,60.0,62,53.0,62.0,70.0,74.0,70.0,61.0,41.43985355648535,63.61035564853557,3,2,200.0
5308,12893,23,178,75,1,86.0,84.0,65.0,55.0,54,41.0,54.0,73.0,59.0,63.0,34.0,41.43985355648535,63.61035564853557,3,2,800.0
5309,4335,29,185,80,1,77.0,74.0,58.0,68.0,64,62.0,73.0,77.0,80.0,77.0,79.0,41.43985355648535,63.61035564853557,3,3,1600.0
5310,6350,27,187,79,1,59.0,56.0,65.0,67.0,69,54.0,66.0,63.0,84.0,69.0,75.0,41.43985355648535,63.61035564853557,3,2,1800.0
5311,12637,22,185,75,1,58.0,55.0,58.0,63.0,69,59.0,53.0,52.0,53.0,63.0,44.0,41.43985355648535,63.61035564853557,3,3,700.0
5312,1646,29,180,77,1,75.0,76.0,66.0,65.0,71,51.0,71.0,69.0,75.0,64.0,80.0,41.43985355648535,63.61035564853557,3,2,550.0
5313,14712,19,175,70,1,54.0,54.0,74.0,51.0,46,29.0,57.0,73.0,52.0,43.0,46.0,41.43985355648535,63.61035564853557,2,2,650.0
5314,11262,23,191,74,1,48.0,41.0,51.0,60.0,61,46.0,69.0,52.0,57.0,65.0,60.0,41.43985355648535,63.61035564853557,2,2,1400.0
5315,12566,20,188,77,1,69.76604653945085,36.0,52.0,50.0,39,41.0,25.0,58.0,35.0,51.0,35.0,33.0,53.0,3,1,2500.0
5316,19041,33,189,88,3,78.0,81.0,60.0,92.0,96,67.0,97.0,80.0,73.0,91.0,76.0,41.43985355648535,63.61035564853557,4,2,34250.0
5317,6267,31,184,75,1,76.0,79.0,62.0,62.0,70,42.0,57.0,75.0,82.0,73.0,73.0,41.43985355648535,63.61035564853557,3,2,200.0
5318,19620,28,187,80,2,94.0,98.0,62.0,91.0,86,86.0,83.0,93.0,91.0,84.0,87.0,41.43985355648535,63.61035564853557,3,2,29000.0
5319,1510,37,175,73,2,64.0,61.0,76.0,71.0,68,73.0,56.0,39.0,35.0,67.0,60.0,41.43985355648535,63.61035564853557,4,3,650.0
5320,12842,27,183,80,1,73.0,74.0,68.0,62.0,61,50.0,54.0,72.0,78.0,67.0,65.0,41.43985355648535,63.61035564853557,3,2,200.0
5321,877,33,172,68,2,72.0,69.0,79.0,77.0,77,63.0,50.0,53.0,77.0,51.0,88.0,41.43985355648535,63.61035564853557,3,3,700.0
5322,15410,20,177,76,1,59.0,59.0,63.0,55.0,43,48.0,38.0,54.0,53.0,43.0,38.0,41.43985355648535,63.61035564853557,2,3,550.0
5323,17916,25,178,75,1,82.0,85.0,75.0,71.0,66,55.0,58.0,66.0,78.0,69.0,69.0,41.43985355648535,63.61035564853557,3,2,700.0
5324,4828,31,185,77,1,63.0,65.0,64.0,66.0,55,52.0,69.0,88.0,66.0,74.0,66.0,41.43985355648535,63.61035564853557,3,2,300.0
5325,5377,24,190,86,1,51.0,59.0,46.0,64.0,71,32.0,68.0,65.0,62.0,85.0,78.0,41.43985355648535,63.61035564853557,2,2,200.0
5326,9665,25,158,56,1,80.0,73.0,77.0,59.0,62,69.0,55.0,42.0,63.0,41.0,36.0,41.43985355648535,63.61035564853557,3,4,700.0
5327,9610,22,185,68,1,77.0,78.0,62.0,60.0,60,51.0,64.0,68.0,69.0,61.0,65.0,41.43985355648535,63.61035564853557,3,2,250.0
5328,11630,24,178,77,1,69.0,67.0,74.0,54.0,58,41.0,52.0,85.0,73.0,66.0,50.0,41.43985355648535,63.61035564853557,3,2,200.0
5329,6509,27,194,88,1,69.76604653945085,33.0,30.0,64.0,21,40.0,17.0,50.0,37.0,85.0,31.0,27.0,66.0,2,1,250.0
5330,11116,23,175,73,1,83.0,81.0,53.0,52.0,58,47.0,46.0,73.0,64.0,58.0,53.0,41.43985355648535,63.61035564853557,3,3,200.0
5331,3974,26,178,77,1,66.0,65.0,71.0,65.0,74,64.0,44.0,58.0,68.0,75.0,75.0,41.43985355648535,63.61035564853557,3,3,950.0
5332,21543,27,188,84,2,82.0,84.0,65.0,92.0,84,72.0,78.0,75.0,96.0,84.0,77.0,41.43985355648535,63.61035564853557,3,3,64000.0
5333,20681,31,169,68,1,79.0,83.0,83.0,68.0,60,67.0,59.0,71.0,72.0,67.0,42.0,41.43985355648535,63.61035564853557,3,3,200.0
5334,3823,31,180,75,1,78.0,77.0,70.0,67.0,66,62.0,60.0,75.0,86.0,65.0,62.0,41.43985355648535,63.61035564853557,3,3,300.0
5335,20806,21,175,68,1,72.0,72.0,77.0,56.0,51,53.0,59.0,74.0,67.0,62.0,55.0,41.43985355648535,63.61035564853557,3,2,200.0
5336,14900,20,191,75,1,69.76604653945085,28.0,22.0,50.0,27,34.0,14.0,50.0,21.0,55.0,17.0,33.0,48.0,1,1,400.0
5337,3871,34,178,67,1,79.0,82.0,73.0,68.0,64,47.0,57.0,91.0,76.0,76.0,85.0,41.43985355648535,63.61035564853557,3,2,400.0
5338,8892,30,173,68,1,68.0,68.0,78.0,64.0,64,51.0,40.0,66.0,70.0,67.0,65.0,41.43985355648535,63.61035564853557,3,2,500.0
5339,10405,23,194,96,1,69.76604653945085,65.0,45.0,62.0,29,20.0,18.0,62.0,28.0,77.0,25.0,65.0,60.0,3,1,250.0
5340,13571,20,183,67,1,66.0,66.0,56.0,61.0,49,34.0,57.0,67.0,64.0,60.0,56.0,41.43985355648535,63.61035564853557,3,2,7400.0
5341,13045,31,171,66,1,58.0,58.0,78.0,65.0,60,62.0,38.0,49.0,33.0,55.0,42.0,41.43985355648535,63.61035564853557,3,4,200.0
5342,18286,25,183,85,2,82.0,86.0,58.0,82.0,74,66.0,76.0,77.0,86.0,93.0,93.0,41.43985355648535,63.61035564853557,2,2,19000.0
5343,1371,26,171,65,2,88.0,88.0,87.0,69.0,63,58.0,61.0,85.0,85.0,64.0,83.0,41.43985355648535,63.61035564853557,3,2,700.0
5344,10347,27,178,68,1,75.0,73.0,74.0,58.0,67,60.0,41.0,60.0,76.0,57.0,42.0,41.43985355648535,63.61035564853557,3,2,250.0
5345,3731,21,172,65,1,78.0,76.0,81.0,64.0,65,67.0,51.0,58.0,70.0,58.0,64.0,41.43985355648535,63.61035564853557,4,3,700.0
5346,14830,19,184,78,1,69.76604653945085,22.0,44.0,34.0,27,23.0,30.0,61.0,27.0,40.0,18.0,32.0,54.0,3,1,200.0
5347,6849,21,191,77,1,73.0,75.0,51.0,56.0,62,52.0,70.0,62.0,53.0,84.0,52.0,41.43985355648535,63.61035564853557,3,3,400.0
5348,204,25,191,78,3,79.0,81.0,47.0,81.0,82,56.0,83.0,80.0,68.0,85.0,77.0,41.43985355648535,63.61035564853557,3,2,8200.0
5349,12446,21,170,65,1,73.0,73.0,91.0,57.0,60,46.0,64.0,68.0,42.0,33.0,32.0,41.43985355648535,63.61035564853557,3,2,200.0
5350,19385,25,183,78,1,80.0,79.0,69.0,68.0,70,65.0,66.0,77.0,71.0,76.0,60.0,41.43985355648535,63.61035564853557,3,3,2000.0
5351,19918,25,165,68,1,74.0,73.0,91.0,65.0,66,75.0,48.0,58.0,66.0,32.0,53.0,41.43985355648535,63.61035564853557,3,3,450.0
5352,1337,28,177,72,1,76.0,76.0,79.0,64.0,67,75.0,47.0,66.0,68.0,67.0,63.0,41.43985355648535,63.61035564853557,4,3,400.0
5353,11272,22,180,73,1,72.0,68.0,71.0,56.0,55,50.0,47.0,62.0,65.0,56.0,36.0,41.43985355648535,63.61035564853557,4,3,200.0
5354,10558,25,189,85,1,71.0,70.0,34.0,55.0,47,33.0,61.0,41.0,66.0,91.0,64.0,41.43985355648535,63.61035564853557,3,2,3700.0
5355,15560,34,182,75,3,79.0,80.0,81.0,84.0,82,64.0,74.0,77.0,86.0,74.0,85.0,41.43985355648535,63.61035564853557,3,2,33000.0
5356,8160,28,183,79,1,75.0,78.0,76.0,56.0,64,57.0,62.0,80.0,86.0,78.0,68.0,41.43985355648535,63.61035564853557,2,2,300.0
5357,11268,27,190,86,1,72.0,73.0,40.0,51.0,55,30.0,62.0,58.0,73.0,82.0,69.0,41.43985355648535,63.61035564853557,2,2,200.0
5358,18617,21,181,81,1,65.0,68.0,60.0,55.0,43,58.0,60.0,62.0,68.0,72.0,60.0,41.43985355648535,63.61035564853557,3,2,200.0
5359,21582,22,175,72,1,87.0,85.0,85.0,66.0,69,68.0,60.0,77.0,78.0,59.0,76.0,41.43985355648535,63.61035564853557,3,3,10750.0
5360,20383,28,189,81,2,81.0,81.0,69.0,78.0,71,79.0,69.0,68.0,82.0,77.0,67.0,41.43985355648535,63.61035564853557,2,5,850.0
5361,2436,24,192,82,1,68.0,71.0,52.0,68.0,64,22.0,70.0,76.0,70.0,84.0,72.0,41.43985355648535,63.61035564853557,2,2,850.0
5362,7929,25,188,85,1,69.76604653945085,50.0,48.0,62.0,41,42.0,14.0,64.0,40.0,78.0,26.0,55.0,72.0,3,1,200.0
5363,20658,25,179,81,1,81.0,84.0,67.0,65.0,65,55.0,65.0,76.0,73.0,70.0,58.0,41.43985355648535,63.61035564853557,3,4,950.0
5364,14912,23,183,69,1,69.76604653945085,40.0,40.0,57.0,29,50.0,13.0,59.0,25.0,52.0,22.0,41.0,52.0,3,1,200.0
5365,15264,20,175,75,1,54.0,54.0,72.0,47.0,42,40.0,53.0,55.0,52.0,59.0,53.0,41.43985355648535,63.61035564853557,3,2,3500.0
5366,17717,22,183,75,2,94.0,94.0,82.0,79.0,76,72.0,72.0,67.0,82.0,72.0,59.0,41.43985355648535,63.61035564853557,3,3,5900.0
5367,5799,30,189,75,1,75.0,78.0,68.0,56.0,61,63.0,51.0,55.0,71.0,70.0,68.0,41.43985355648535,63.61035564853557,3,3,4700.0
5368,5666,26,175,74,1,81.0,80.0,80.0,57.0,60,67.0,51.0,76.0,74.0,60.0,65.0,41.43985355648535,63.61035564853557,3,3,300.0
5369,4797,29,183,80,1,71.0,72.0,57.0,64.0,59,66.0,70.0,85.0,60.0,78.0,54.0,41.43985355648535,63.61035564853557,3,2,2200.0
5370,20425,27,178,71,1,76.0,75.0,77.0,65.0,59,35.0,59.0,79.0,83.0,70.0,75.0,41.43985355648535,63.61035564853557,4,2,700.0
5371,11354,21,170,79,1,70.0,65.0,76.0,57.0,63,54.0,57.0,60.0,59.0,58.0,55.0,41.43985355648535,63.61035564853557,3,3,200.0
5372,16757,23,178,63,1,72.0,72.0,72.0,63.0,67,55.0,60.0,58.0,65.0,59.0,60.0,41.43985355648535,63.61035564853557,3,3,300.0
5373,11249,20,182,76,1,75.0,75.0,64.0,58.0,52,39.0,51.0,69.0,66.0,70.0,55.0,41.43985355648535,63.61035564853557,3,2,200.0
5374,1205,26,185,75,2,68.0,69.0,63.0,69.0,79,78.0,70.0,74.0,77.0,79.0,71.0,41.43985355648535,63.61035564853557,3,2,550.0
5375,19128,23,175,75,2,97.0,94.0,99.0,86.0,80,86.0,55.0,79.0,84.0,84.0,78.0,41.43985355648535,63.61035564853557,3,4,58000.0
5376,6990,25,184,87,1,79.0,81.0,73.0,70.0,61,65.0,57.0,85.0,75.0,79.0,66.0,41.43985355648535,63.61035564853557,3,2,200.0
5377,21021,25,184,79,1,67.0,68.0,55.0,64.0,53,30.0,66.0,74.0,75.0,80.0,79.0,41.43985355648535,63.61035564853557,2,2,300.0
5378,14459,21,188,79,1,56.0,56.0,56.0,53.0,49,42.0,59.0,78.0,55.0,74.0,42.0,41.43985355648535,63.61035564853557,3,2,300.0
5379,7727,30,177,74,1,79.0,80.0,74.0,62.0,60,60.0,29.0,55.0,78.0,59.0,40.0,41.43985355648535,63.61035564853557,4,3,7900.0
5380,4366,31,180,76,1,60.0,60.0,64.0,69.0,53,32.0,70.0,76.0,56.0,79.0,66.0,41.43985355648535,63.61035564853557,2,2,600.0
5381,12366,26,180,70,1,68.0,67.0,63.0,52.0,36,63.0,42.0,77.0,79.0,66.0,51.0,41.43985355648535,63.61035564853557,3,3,200.0
5382,14044,26,173,69,1,78.0,76.0,76.0,53.0,50,52.0,42.0,57.0,50.0,71.0,27.0,41.43985355648535,63.61035564853557,3,3,2100.0
5383,2592,34,187,82,1,34.0,34.0,54.0,73.0,69,65.0,76.0,49.0,65.0,79.0,88.0,41.43985355648535,63.61035564853557,3,2,4500.0
5384,19790,24,178,65,1,69.0,69.0,72.0,69.0,69,64.0,56.0,57.0,75.0,63.0,60.0,41.43985355648535,63.61035564853557,4,2,450.0
5385,2145,36,184,75,1,40.0,46.0,52.0,70.0,74,25.0,70.0,69.0,50.0,76.0,78.0,41.43985355648535,63.61035564853557,2,2,9200.0
5386,13189,23,182,87,1,62.0,64.0,67.0,62.0,37,56.0,49.0,53.0,67.0,76.0,66.0,41.43985355648535,63.61035564853557,2,2,200.0
5387,12175,29,190,88,0,69.76604653945085,53.0,37.0,55.0,13,15.0,16.0,66.0,33.0,70.0,11.0,52.0,61.0,3,1,800.0
5388,12498,21,171,68,1,76.0,77.0,83.0,50.0,61,42.0,48.0,79.0,57.0,49.0,49.0,41.43985355648535,63.61035564853557,2,2,400.0
5389,6709,31,180,75,1,66.0,64.0,65.0,58.0,66,68.0,44.0,50.0,49.0,65.0,48.0,41.43985355648535,63.61035564853557,3,3,3000.0
5390,17446,31,178,80,1,72.0,75.0,71.0,54.0,55,64.0,52.0,64.0,73.0,68.0,41.0,41.43985355648535,63.61035564853557,3,3,200.0
5391,17681,22,180,75,3,80.0,78.0,78.0,80.0,81,86.0,53.0,59.0,76.0,64.0,47.0,41.43985355648535,63.61035564853557,3,4,24750.0
5392,16385,32,186,70,1,65.0,65.0,50.0,60.0,60,59.0,72.0,71.0,63.0,82.0,70.0,41.43985355648535,63.61035564853557,3,3,200.0
5393,19373,20,170,64,1,82.0,83.0,63.0,49.0,60,50.0,41.0,65.0,63.0,57.0,62.0,41.43985355648535,63.61035564853557,3,2,5100.0
5394,4093,28,172,71,1,69.0,65.0,87.0,68.0,58,60.0,38.0,74.0,91.0,70.0,89.0,41.43985355648535,63.61035564853557,3,2,550.0
5395,2711,28,186,79,1,67.0,67.0,58.0,75.0,65,72.0,60.0,64.0,67.0,66.0,44.0,41.43985355648535,63.61035564853557,3,4,450.0
5396,11783,25,193,80,1,53.0,54.0,41.0,58.0,52,37.0,63.0,38.0,63.0,78.0,63.0,41.43985355648535,63.61035564853557,3,2,200.0
5397,6425,30,168,60,1,76.0,71.0,94.0,66.0,61,46.0,59.0,75.0,63.0,57.0,50.0,41.43985355648535,63.61035564853557,3,3,9500.0
5398,17588,21,186,73,1,50.0,50.0,61.0,49.0,43,33.0,54.0,72.0,62.0,60.0,44.0,41.43985355648535,63.61035564853557,3,2,200.0
5399,15997,30,175,77,3,89.0,86.0,82.0,84.0,80,87.0,31.0,48.0,92.0,65.0,46.0,41.43985355648535,63.61035564853557,4,4,42000.0
5400,4953,29,183,80,1,69.76604653945085,43.0,40.0,68.0,55,32.0,14.0,59.0,41.0,48.0,41.0,46.0,76.0,2,1,350.0
5401,18501,24,188,82,1,69.76604653945085,47.0,50.0,49.0,29,30.0,13.0,52.0,40.0,69.0,17.0,41.0,58.0,2,1,200.0
5402,15202,25,183,67,1,62.0,61.0,64.0,43.0,46,53.0,50.0,72.0,63.0,60.0,61.0,41.43985355648535,63.61035564853557,2,2,200.0
5403,8844,23,190,81,1,66.0,75.0,36.0,61.0,40,49.0,63.0,42.0,70.0,74.0,72.0,41.43985355648535,63.61035564853557,3,2,200.0
5404,2406,31,177,76,1,67.0,73.0,68.0,70.0,65,57.0,70.0,81.0,75.0,78.0,84.0,41.43985355648535,63.61035564853557,4,2,6100.0
5405,18073,31,183,78,1,76.0,75.0,58.0,74.0,74,68.0,56.0,64.0,74.0,73.0,50.0,41.43985355648535,63.61035564853557,4,3,5300.0
5406,10529,22,188,80,1,58.0,61.0,52.0,49.0,62,66.0,71.0,69.0,56.0,81.0,41.0,41.43985355648535,63.61035564853557,2,2,200.0
5407,16599,21,181,73,1,69.76604653945085,33.0,31.0,59.0,27,12.0,18.0,58.0,24.0,43.0,20.0,40.0,56.0,2,1,200.0
5408,13390,20,170,65,1,64.0,61.0,82.0,53.0,59,50.0,43.0,88.0,63.0,41.0,53.0,41.43985355648535,63.61035564853557,3,2,200.0
5409,11775,23,186,82,1,58.0,60.0,67.0,50.0,55,48.0,65.0,69.0,61.0,64.0,30.0,41.43985355648535,63.61035564853557,3,2,2200.0
5410,16528,24,178,72,1,71.0,72.0,69.0,62.0,54,56.0,57.0,61.0,66.0,61.0,60.0,41.43985355648535,63.61035564853557,3,2,200.0
5411,20279,24,187,79,1,65.0,68.0,61.0,64.0,65,49.0,71.0,71.0,61.0,71.0,50.0,41.43985355648535,63.61035564853557,3,3,200.0
5412,10855,33,187,82,1,69.76604653945085,37.0,45.0,54.0,33,59.0,13.0,26.0,39.0,33.0,38.0,39.0,66.0,3,1,200.0
5413,6697,25,187,81,1,54.0,57.0,55.0,64.0,60,47.0,72.0,67.0,66.0,72.0,60.0,41.43985355648535,63.61035564853557,3,2,1300.0
5414,13526,25,180,70,1,86.0,86.0,68.0,46.0,52,50.0,43.0,47.0,68.0,60.0,43.0,41.43985355648535,63.61035564853557,3,2,3000.0
5415,8575,32,185,78,1,55.0,59.0,52.0,62.0,41,29.0,64.0,76.0,66.0,77.0,69.0,41.43985355648535,63.61035564853557,2,2,2100.0
5416,9974,29,180,75,1,59.0,56.0,72.0,65.0,68,64.0,50.0,74.0,82.0,68.0,70.0,41.43985355648535,63.61035564853557,4,2,200.0
5417,726,29,193,86,2,55.0,55.0,49.0,78.0,69,51.0,83.0,61.0,62.0,78.0,76.0,41.43985355648535,63.61035564853557,2,2,500.0
5418,1863,27,175,72,1,72.0,70.0,81.0,73.0,80,74.0,42.0,76.0,83.0,66.0,70.0,41.43985355648535,63.61035564853557,3,3,400.0
5419,6,33,185,80,5,90.0,91.0,63.0,96.0,95,85.0,88.0,95.0,92.0,80.0,63.0,41.43985355648535,63.61035564853557,4,5,530000.0
5420,20758,32,181,72,1,47.0,48.0,59.0,65.0,47,25.0,69.0,72.0,53.0,70.0,62.0,41.43985355648535,63.61035564853557,3,2,600.0
5421,3290,29,187,78,1,53.0,53.0,69.0,70.0,67,75.0,52.0,53.0,69.0,76.0,66.0,41.43985355648535,63.61035564853557,3,3,500.0
5422,4718,26,181,76,1,86.0,84.0,74.0,68.0,77,70.0,62.0,78.0,64.0,56.0,68.0,41.43985355648535,63.61035564853557,4,4,300.0
5423,10563,26,179,75,1,68.0,69.0,64.0,68.0,30,34.0,44.0,68.0,70.0,80.0,64.0,41.43985355648535,63.61035564853557,2,2,300.0
5424,11823,20,187,78,1,69.0,72.0,55.0,55.0,41,43.0,50.0,70.0,71.0,77.0,61.0,41.43985355648535,63.61035564853557,3,2,750.0
5425,7765,27,184,72,1,64.0,69.0,67.0,65.0,57,70.0,69.0,75.0,91.0,66.0,81.0,41.43985355648535,63.61035564853557,3,3,200.0
5426,12704,26,171,63,1,71.0,71.0,77.0,48.0,57,61.0,40.0,50.0,60.0,55.0,44.0,41.43985355648535,63.61035564853557,2,3,900.0
5427,1671,37,185,83,2,32.0,31.0,43.0,66.0,69,50.0,78.0,80.0,36.0,75.0,80.0,41.43985355648535,63.61035564853557,3,2,6800.0
5428,10130,34,187,87,1,69.76604653945085,45.0,56.0,65.0,22,18.0,17.0,58.0,23.0,72.0,24.0,43.0,56.0,2,1,200.0
5429,7107,24,197,85,1,62.0,66.0,51.0,66.0,65,57.0,80.0,81.0,75.0,83.0,31.0,41.43985355648535,63.61035564853557,2,2,400.0
5430,1573,34,183,80,2,69.0,69.0,66.0,74.0,78,60.0,80.0,85.0,68.0,78.0,50.0,41.43985355648535,63.61035564853557,3,2,400.0
5431,283,30,187,82,3,64.0,65.0,61.0,82.0,82,57.0,84.0,82.0,68.0,81.0,79.0,41.43985355648535,63.61035564853557,3,2,4900.0
5432,284,30,172,73,3,73.0,72.0,76.0,78.0,80,83.0,67.0,73.0,90.0,67.0,74.0,41.43985355648535,63.61035564853557,5,4,1400.0
5433,17437,24,185,70,1,49.0,49.0,76.0,56.0,50,48.0,55.0,72.0,72.0,70.0,67.0,41.43985355648535,63.61035564853557,3,2,200.0
5434,14686,19,188,81,1,58.0,59.0,49.0,51.0,48,33.0,52.0,62.0,65.0,66.0,53.0,41.43985355648535,63.61035564853557,2,2,200.0
5435,2229,33,185,77,2,55.0,54.0,63.0,74.0,75,84.0,69.0,76.0,77.0,69.0,70.0,41.43985355648535,63.61035564853557,4,3,9200.0
5436,19961,25,170,65,2,70.0,70.0,75.0,76.0,72,77.0,34.0,60.0,66.0,55.0,41.0,41.43985355648535,63.61035564853557,4,4,2000.0
5437,19237,21,173,66,1,87.0,86.0,83.0,72.0,64,67.0,39.0,44.0,62.0,44.0,32.0,41.43985355648535,63.61035564853557,5,5,700.0
5438,14486,20,180,75,1,56.0,54.0,65.0,53.0,46,36.0,43.0,56.0,54.0,56.0,55.0,41.43985355648535,63.61035564853557,3,2,800.0
5439,6927,26,170,73,1,71.0,65.0,86.0,64.0,50,51.0,40.0,72.0,84.0,66.0,77.0,41.43985355648535,63.61035564853557,3,2,200.0
5440,3421,30,190,81,1,69.76604653945085,29.0,40.0,67.0,31,48.0,12.0,56.0,20.0,68.0,22.0,27.0,75.0,2,1,750.0
5441,8789,20,189,75,1,65.0,64.0,40.0,57.0,58,51.0,71.0,51.0,54.0,67.0,32.0,41.43985355648535,63.61035564853557,3,2,1900.0
5442,1876,30,198,97,1,69.76604653945085,48.0,28.0,72.0,53,48.0,25.0,67.0,37.0,82.0,40.0,32.0,69.0,3,1,400.0
5443,9429,23,178,75,1,72.0,71.0,74.0,55.0,67,64.0,51.0,67.0,76.0,62.0,63.0,41.43985355648535,63.61035564853557,3,3,200.0
